"","nGene","nUMI","orig.ident","study_accession_number","total_reads","lane","sample_supplier_name","plate.number","well.position","number.of.cells","exp","treatment","days.after.infection","mouse.number","genotype","tissue","cell.type.1","state","rora","pool","num_processed","num_mapped","percent_mapped","global_fl_mode","robust_fl_mode","total_counts","nGenes","percent.mito","NK","doublet","exon4","exon4_rel","exon4_pos","Rora_exprs","Rora_exprs_pos","Cd4_exprs_pos","Sell_exprs_pos","is_lung","is_spleen","is_MedLN","is_MesLN","res.0.5","ident","inferred_celltype"
"22719_5#36",1621,181365.068596654,NA,"ERP022989",1992576,5,"Th nipo_1199_13",1199,"b2",1,"KO","uninfected",0,75,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,996105,623589,62.6027376631982,103,103,181365.068596654,1621,0.0360847677098981,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_5#360",2115,171311.998177264,NA,"ERP022989",1168846,5,"Th nipo_1201_87",1201,"h4",1,"KO","uninfected",0,76,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,584319,313034,53.5724492956758,1000,102,171311.998177264,2115,0.0978035399307524,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#362",1779,133056.00348989,NA,"ERP022989",1150434,5,"Th nipo_1201_89",1201,"h6",1,"KO","uninfected",0,81,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,575125,327436,56.9330145620517,1000,102,133056.00348989,1779,0.10346259949891,0,0,1,0.693147180559945,TRUE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#363",2044,85508.9993797022,NA,"ERP022989",680740,5,"Th nipo_1201_90",1201,"h7",1,"KO","uninfected",0,81,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,340313,148307,43.5795870272367,1000,133,85508.9993797021,2044,0.139373717229645,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#364",1967,134512.999801428,NA,"ERP022989",1068006,5,"Th nipo_1201_91",1201,"h8",1,"KO","uninfected",0,81,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,533924,289693,54.2573474876574,1000,102,134512.999801428,1967,0.0293158301117461,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#369",4173,34898.0005123992,NA,"ERP022989",219666,5,"Th nipo_1203_84",1203,"h1",1,"KO","infected",30,43,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,109816,38003,34.6060683324834,1000,155,34898.0005123992,4173,0.0572210022889564,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#370",1725,145958.997714244,NA,"ERP022989",1206224,5,"Th nipo_1203_85",1203,"h2",1,"KO","infected",30,43,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,602998,334349,55.4477792629495,1000,102,145958.997714244,1725,0.0657952311977462,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#371",1950,134300.994075092,NA,"ERP022989",933868,5,"Th nipo_1203_86",1203,"h3",1,"KO","infected",30,43,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,466847,246476,52.7958838763021,1000,102,134300.994075092,1950,0.0456094017932221,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#372",2400,152844.987535431,NA,"ERP022989",909478,5,"Th nipo_1203_87",1203,"h4",1,"KO","infected",30,43,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,454644,236714,52.0657921362649,1000,107,152844.987535431,2400,0.0644704491725317,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#373",1865,168944.003214451,NA,"ERP022989",1234244,5,"Th nipo_1203_88",1203,"h5",1,"KO","infected",30,43,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,617037,361637,58.6086409729076,1000,102,168944.003214451,1865,0.0761614780944137,0,0,0,0,FALSE,1.05223,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#374",1859,92513.9937415773,NA,"ERP022989",727034,5,"Th nipo_1203_89",1203,"h6",1,"KO","infected",30,43,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,363436,175051,48.1655642258885,1000,107,92513.9937415774,1859,0.104618452826021,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#375",1980,114933.001827685,NA,"ERP022989",855132,5,"Th nipo_1203_90",1203,"h7",1,"KO","infected",30,43,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,427482,242702,56.7747881782157,1000,102,114933.001827685,1980,0.0579494975863032,0,0,1,0.693147180559945,TRUE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#376",2269,105915.00758346,NA,"ERP022989",757030,5,"Th nipo_1203_91",1203,"h8",1,"KO","infected",30,43,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,378454,173502,45.8449375617644,1000,100,105915.00758346,2269,0.0252722199060484,0,0,1,0.133531392624523,TRUE,6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#38",2193,179464.990786749,NA,"ERP022989",2051416,5,"Th nipo_1199_15",1199,"b4",1,"KO","uninfected",0,75,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,1025510,683338,66.6339674893468,101,101,179464.990786749,2193,0.0752782217343613,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_5#4",2128,200438.992483588,NA,"ERP022989",1444164,5,"Th nipo_1193_4",1195,"a5",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,721965,394482,54.6400448775218,1000,102,200438.992483589,2128,0.0462905921399485,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#40",1658,87701.4655323341,NA,"ERP022989",1424166,5,"Th nipo_1199_17",1199,"b6",1,"KO","uninfected",0,82,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,711940,451419,63.4068882209175,73,103,87701.4655323342,1658,0.0565265559692644,0,0,0,0,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_5#43",2025,244777.025088,NA,"ERP022989",1845674,5,"Th nipo_1199_20",1199,"b9",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,922679,562798,60.9960777258396,1000,201,244777.025088,2025,0.0664366347052121,0,0,1,0.693147180559945,TRUE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_5#44",2183,237614.996614119,NA,"ERP022989",1809954,5,"Th nipo_1199_21",1199,"b10",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,904820,516501,57.0832872836586,1000,105,237614.996614119,2183,0.0515288583400484,0,0,0,0,FALSE,424,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_5#47",2658,263606.994330729,NA,"ERP022989",1681630,5,"Th nipo_1193_24",1195,"c1",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,840672,441883,52.5630685927449,1000,292,263606.994330729,2658,0.0273396338468469,0,0,0,0,FALSE,77,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#48",2117,230985.987788314,NA,"ERP022989",1608266,5,"Th nipo_1193_25",1195,"c2",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,803989,421369,52.4097966514467,1000,103,230985.987788314,2117,0.0750187464794635,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#49",2276,246151.003316683,NA,"ERP022989",1457530,5,"Th nipo_1193_26",1195,"c3",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,728660,412293,56.5823566546812,1000,213,246151.003316683,2276,0.0815905083033998,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#5",2314,214265.992201433,NA,"ERP022989",1526838,5,"Th nipo_1193_5",1195,"a6",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,763293,447704,58.6542782391559,1000,223,214265.992201433,2314,0.0330569397748442,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#50",2376,223267.989693839,NA,"ERP022989",1589560,5,"Th nipo_1193_27",1195,"c4",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,794634,421936,53.0981558805689,1000,103,223267.989693839,2376,0.0396917496326682,0,0,0,0,FALSE,723,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","control","Th1"
"22719_5#51",2551,286721.00102418,NA,"ERP022989",2048152,5,"Th nipo_1193_28",1195,"c5",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,1023892,573228,55.9852015642275,1000,576,286721.001024181,2551,0.0562804344682066,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#52",2253,248761.995168393,NA,"ERP022989",1956454,5,"Th nipo_1193_29",1195,"c6",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,978054,599563,61.3016254726222,1000,289,248761.995168393,2253,0.0305627526216513,0,0,0,0,FALSE,318,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#53",2110,259608.006136387,NA,"ERP022989",1828840,5,"Th nipo_1193_30",1195,"c7",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,914259,541446,59.22238665411,1000,192,259608.006136388,2110,0.0345427266033113,0,0,0,0,FALSE,204,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#54",1986,161212.010417253,NA,"ERP022989",1248362,5,"Th nipo_1193_31",1195,"c8",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,624061,333686,53.470093468427,1000,102,161212.010417253,1986,0.0408904893186204,0,0,11,0.0448140157897926,TRUE,239,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#55",2367,259428.983601308,NA,"ERP022989",1786916,5,"Th nipo_1193_32",1195,"c9",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,893306,553044,61.9098047029797,1000,106,259428.983601308,2367,0.0374556301501503,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#56",2713,265606.968622647,NA,"ERP022989",1674772,5,"Th nipo_1193_33",1195,"c10",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,837236,438958,52.4294225284149,1000,156,265606.968622647,2713,0.0885503498720878,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#57",2592,160848.006626675,NA,"ERP022989",1034182,5,"Th nipo_1193_34",1195,"c11",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,517008,229015,44.2962197877015,1000,102,160848.006626675,2592,0.0556988998344185,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#58",2692,171607.011169582,NA,"ERP022989",892832,5,"Th nipo_1193_35",1195,"c12",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,446352,224307,50.2533874610173,1000,101,171607.011169582,2692,0.0311802260034093,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"6","control","Macrophage"
"22719_5#59",2472,237320.006314781,NA,"ERP022989",1471524,5,"Th nipo_1199_24",1199,"c1",1,"KO","uninfected",0,75,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,735644,400787,54.4811077097074,1000,193,237320.006314781,2472,0.0683593399980015,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_5#6",1914,181725.895433314,NA,"ERP022989",1439976,5,"Th nipo_1193_6",1195,"a7",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,719871,415174,57.6733887043651,1000,103,181725.895433314,1914,0.0706987684356442,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#61",1986,245164.004080222,NA,"ERP022989",1658726,5,"Th nipo_1199_26",1199,"c3",1,"KO","uninfected",0,75,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,829209,484256,58.39975205286,1000,165,245164.004080222,1986,0.0222436857390597,0,0,0,0,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_5#63",1851,182966.983002845,NA,"ERP022989",1214458,5,"Th nipo_1199_28",1199,"c5",1,"KO","uninfected",0,82,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,607124,332669,54.794243021195,1000,107,182966.983002845,1851,0.0754526842680973,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_5#67",3016,154684.001444844,NA,"ERP022989",1357872,5,"Th nipo_1199_32",1199,"c9",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,678814,381206,56.157651433235,1000,102,154684.001444844,3016,0.0782685385490043,0,0,0,0,FALSE,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"6","KO","Macrophage"
"22719_5#68",2467,238901.003991424,NA,"ERP022989",1415984,5,"Th nipo_1199_33",1199,"c10",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,707857,377743,53.3643094579838,1000,279,238901.003991424,2467,0.0340778182761101,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_5#69",2006,177253.007730324,NA,"ERP022989",1377836,5,"Th nipo_1199_34",1199,"c11",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,688786,409187,59.4069856239819,1000,103,177253.007730324,2006,0.0368918422526791,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"2","KO","Treg"
"22719_5#7",2692,214366.991606901,NA,"ERP022989",1299084,5,"Th nipo_1193_7",1195,"a8",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,649450,350589,53.9824466856571,1000,103,214366.991606901,2692,0.0451630229422333,0,0,0,0,FALSE,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#70",2115,164100.983665266,NA,"ERP022989",1177860,5,"Th nipo_1199_35",1199,"c12",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,588829,334311,56.7755664208115,1000,102,164100.983665266,2115,0.0403216473918097,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_5#71",2207,241384.999840337,NA,"ERP022989",1459254,5,"Th nipo_1193_36",1195,"d1",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,729503,431885,59.2026352187722,1000,260,241384.999840337,2207,0.0505773739382122,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#72",2422,227957.005214008,NA,"ERP022989",1416362,5,"Th nipo_1193_37",1195,"d2",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,708054,382233,53.9835944716081,1000,307,227957.005214008,2422,0.0315971425981754,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#73",2398,134856.999418357,NA,"ERP022989",1335552,5,"Th nipo_1193_38",1195,"d3",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,667668,413123,61.8755129795048,73,102,134856.999418357,2398,0.0246413513153375,0,0,0,0,FALSE,1.00672,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#74",2304,184963.986633484,NA,"ERP022989",1287026,5,"Th nipo_1193_39",1195,"d4",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,643396,358612,55.7373685879303,1000,103,184963.986633485,2304,0.0245376090914033,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","control","Th1"
"22719_5#75",2405,231490.008904827,NA,"ERP022989",1342794,5,"Th nipo_1193_40",1195,"d5",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,671275,360684,53.7311831961566,1000,108,231490.008904827,2405,0.0213776909474938,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#76",1989,244939.980264136,NA,"ERP022989",1506592,5,"Th nipo_1193_41",1195,"d6",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,753154,458312,60.852362199497,1000,169,244939.980264136,1989,0.0474216132069901,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#77",2070,201352.004073385,NA,"ERP022989",1275378,5,"Th nipo_1193_42",1195,"d7",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,637587,369409,57.9386028887038,1000,103,201352.004073385,2070,0.0529658845417456,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","control","Th1"
"22719_5#78",1979,179054.007115841,NA,"ERP022989",1652452,5,"Th nipo_1193_43",1195,"d8",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,826071,479630,58.0615951897597,69,107,179054.007115841,1979,0.0785618385568957,0,0,0,0,FALSE,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#79",1841,215819.995947163,NA,"ERP022989",1451536,5,"Th nipo_1193_44",1195,"d9",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,725643,437993,60.3592951354867,1000,103,215819.995947163,1841,0.0755110972849328,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#8",2047,210359.007839883,NA,"ERP022989",1782842,5,"Th nipo_1193_8",1195,"a9",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,891261,507186,56.9065627240505,1000,104,210359.007839883,2047,0.0407516848839914,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#80",2691,182080.987224976,NA,"ERP022989",1559236,5,"Th nipo_1193_45",1195,"d10",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,779475,412969,52.9804034766991,1000,103,182080.987224976,2691,0.0456951995746797,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#81",2604,188868.983982123,NA,"ERP022989",1314970,5,"Th nipo_1193_46",1195,"d11",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,657382,359540,54.6927053068079,1000,103,188868.983982123,2604,0.0368331067564723,0,0,0,0,FALSE,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_5#82",1863,206064.997837698,NA,"ERP022989",1386194,5,"Th nipo_1193_47",1195,"d12",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,692975,435289,62.8145315487572,1000,101,206064.997837698,1863,0.0257632206134369,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","control","Th1"
"22719_5#83",2056,212594.002482051,NA,"ERP022989",1541018,5,"Th nipo_1199_36",1199,"d1",1,"KO","uninfected",0,75,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,770379,439041,56.9902606379457,1000,103,212594.002482051,2056,0.0675712041369222,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","KO","Th2"
"22719_5#85",2262,245720.993154599,NA,"ERP022989",1518882,5,"Th nipo_1199_38",1199,"d3",1,"KO","uninfected",0,75,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,759315,447385,58.9195524913903,1000,107,245720.993154599,2262,0.0718236801957479,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_5#89",2859,195759.98489425,NA,"ERP022989",1247474,5,"Th nipo_1199_42",1199,"d7",1,"KO","uninfected",0,82,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,623635,305941,49.0577020212143,1000,131,195759.98489425,2859,0.0679338529585988,0,0,21,0.0628009012390304,TRUE,323,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_5#9",2762,216563.019908882,NA,"ERP022989",1212088,5,"Th nipo_1193_9",1195,"a10",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,605951,297558,49.1059508112042,1000,103,216563.019908882,2762,0.0801768910975917,1,0,30,0.0625203569813339,TRUE,464,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#91",2449,195172.991968792,NA,"ERP022989",1339266,5,"Th nipo_1199_44",1199,"d9",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,669517,345679,51.6311012267052,1000,100,195172.991968792,2449,0.0482876189240187,0,0,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"3","KO","Th1"
"22719_5#92",2392,247799.004340655,NA,"ERP022989",1681800,5,"Th nipo_1199_45",1199,"d10",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,840749,488368,58.0872531516541,1000,100,247799.004340655,2392,0.0383123855774201,0,0,0,0,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"5","KO","NK"
"22719_5#93",2683,202826.984649729,NA,"ERP022989",1391542,5,"Th nipo_1199_46",1199,"d11",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,695665,432072,62.1092048615354,1000,103,202826.984649729,2683,0.115580528106181,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_5#94",2355,181414.679126618,NA,"ERP022989",1250276,5,"Th nipo_1199_47",1199,"d12",1,"KO","uninfected",0,88,"rora (CD4) KO","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,5,625035,362020,57.919956482437,1000,103,181414.679126618,2355,0.0453438555226209,0,0,0,0,FALSE,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"1","KO","Naive"
"22719_5#95",2421,220409.993993146,NA,"ERP022989",1590842,5,"Th nipo_1193_48",1195,"e1",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,795290,418340,52.602195425568,1000,239,220409.993993147,2421,0.0762568053470245,0,1,0,0,FALSE,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#96",2130,247270.440796912,NA,"ERP022989",1751490,5,"Th nipo_1193_49",1195,"e2",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,875598,526446,60.1241665695902,1000,202,247270.440796912,2130,0.0551454392775536,0,0,0,0,FALSE,0.601349,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"1","control","Naive"
"22719_5#98",2068,178783.00180323,NA,"ERP022989",1396550,5,"Th nipo_1193_51",1195,"e4",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,698147,443035,63.4586985262416,1000,103,178783.00180323,2068,0.0253254782855884,0,0,0,0,FALSE,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"2","control","Treg"
"22719_5#99",2283,221072.988858386,NA,"ERP022989",1954844,5,"Th nipo_1193_52",1195,"e5",1,"KO","infected",30,41,"control mouse","lungs","viableCD3+CD4+CD44+CD62L-","activated",NA,4,977255,577869,59.1318540196776,1000,100,221072.988858386,2283,0.0594738690958864,0,0,0,0,FALSE,14,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"0","control","Th2"
"22719_6#10",3214,321169.005011573,NA,"ERP022989",1463450,6,"Th nipo_709_10",710,"a11",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","spleen","CD44-CD62L+","naïve",1,6,731671,321170,43.8954120089494,1000,105,321169.005011573,3214,0.0667631983952727,1,1,0,0,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"5","HETS","NK"
"22719_6#100",2759,354358.991729078,NA,"ERP022989",1687000,6,"Th nipo_709_53",710,"e6",1,"Reporter","infected",7,30,"RoraTEAL B6 HETS","spleen","CD44+CD62L-","activated",1,6,843437,354359,42.0136892263441,1000,259,354358.991729078,2759,0.0472869083609898,1,0,0,0,FALSE,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"5","HETS","NK"
