Cell,Gene,Ct,Call
0-3,IL13,999,Fail
0-3,IL1RL1_R,999,Fail
0-3,JHM1D,999,Fail
0-3,POU6F1,999,Fail
0-3,SCML4,999,Fail
0-3,TRIB2,999,Fail
0-3,AHR,999,Fail
0-3,CCR5,999,Fail
0-3,CD3E,999,Fail
0-3,CDH17,999,Fail
0-3,EPAS1,999,Fail
0-3,HLX,999,Fail
0-3,IL13RA1,999,Fail
0-3,IL4,999,Fail
0-3,KLRG1,999,Fail
0-3,PPARG,999,Fail
0-3,IL1RL1,999,Fail
0-3,TXK,999,Fail
0-3,ASB2,999,Fail
0-3,CCR8,999,Fail
0-3,CD4,999,Fail
0-3,CTLA4,999,Fail
0-3,FGF18,999,Fail
0-3,HPRT1,999,Fail
0-3,IL17A,999,Fail
0-3,IL4R,999,Fail
0-3,MSC,999,Fail
0-3,PRDM1,999,Fail
0-3,SMAD7,999,Fail
0-3,UBC,26.80177591,Pass
0-3,ATF3,999,Fail
0-3,KIT,999,Fail
0-3,CD44,27.33412797,Pass
0-3,CXCR3,999,Fail
0-3,FOXP1,999,Fail
0-3,ICOS,999,Fail
0-3,IL2,999,Fail
0-3,IL5,999,Fail
0-3,MYB,999,Fail
0-3,PTGIR,999,Fail
0-3,TBX21,999,Fail
0-3,VDR,999,Fail
0-3,IFNG,18.80196381,Fail
0-3,FOXP3,999,Fail
0-3,CXCR5,999,Fail
0-3,PTPRC,20.67575287,Fail
0-3,ITGAM,999,Fail
0-3,ATP5A1,27.04424341,Pass
0-3,VIPR1,999,Fail
0-3,TCF7,999,Fail
0-3,PTH,17.28836141,Fail
0-3,MYCN,999,Fail
0-3,IL6,999,Fail
0-3,IL21,999,Fail
0-3,IFNGR1,999,Fail
0-3,FSHB,999,Fail
0-3,CXCR6,999,Fail
0-3,NCAM1,999,Fail
0-3,ITGAX,999,Fail
0-3,BATF,999,Fail
0-3,ZBTB16,999,Fail
0-3,TCFEC,999,Fail
0-3,RORA,999,Fail
0-3,NCF1,999,Fail
0-3,IL7R,999,Fail
0-3,IL23R,999,Fail
0-3,IL10,999,Fail
0-3,GATA2,999,Fail
0-3,CYP11A1,999,Fail
0-3,SELL,999,Fail
0-3,CD19,999,Fail
0-3,BCL2L11,999,Fail
0-3,ZC3H12C,999,Fail
0-3,TG,999,Fail
0-3,RORC,999,Fail
0-3,PHF1,999,Fail
0-3,IL9,999,Fail
0-3,IL25R,999,Fail
0-3,IL12RB2,999,Fail
0-3,GATA3,999,Fail
0-3,E2F8,999,Fail
0-3,CD69,999,Fail
0-3,IL2RA,999,Fail
0-3,BCL2,999,Fail
0-3,ZFP36,999,Fail
0-3,TGFB1,999,Fail
0-3,RUNX3,999,Fail
0-3,POLR2A,999,Fail
0-3,IRF8,999,Fail
0-3,IL27RA,999,Fail
D0_M1_l_17_ac_ev,ACTN1,999,Fail
D0_M1_l_17_ac_ev,CCR2,999,Fail
D0_M1_l_17_ac_ev,CD33,999,Fail
D0_M1_l_17_ac_ev,CD8A,999,Fail
D0_M1_l_17_ac_ev,EIF2B1,999,Fail
D0_M1_l_17_ac_ev,HBB_B2,999,Fail
D0_M1_l_17_ac_ev,IL13,999,Fail
D0_M1_l_17_ac_ev,IL1RL1_R,999,Fail
D0_M1_l_17_ac_ev,JHM1D,999,Fail
D0_M1_l_17_ac_ev,POU6F1,999,Fail
D0_M1_l_17_ac_ev,SCML4,999,Fail
D0_M1_l_17_ac_ev,TRIB2,999,Fail
D0_M1_l_17_ac_ev,AHR,999,Fail
D0_M1_l_17_ac_ev,CCR5,999,Fail
D0_M1_l_17_ac_ev,CD3E,999,Fail
D0_M1_l_17_ac_ev,CDH17,999,Fail
D0_M1_l_17_ac_ev,EPAS1,999,Fail
D0_M1_l_17_ac_ev,HLX,999,Fail
D0_M1_l_17_ac_ev,IL13RA1,999,Fail
D0_M1_l_17_ac_ev,IL4,999,Fail
D0_M1_l_17_ac_ev,KLRG1,999,Fail
D0_M1_l_17_ac_ev,PPARG,999,Fail
D0_M1_l_17_ac_ev,IL1RL1,999,Fail
D0_M1_l_17_ac_ev,TXK,999,Fail
D0_M1_l_17_ac_ev,ASB2,999,Fail
D0_M1_l_17_ac_ev,CCR8,999,Fail
D0_M1_l_17_ac_ev,CD4,999,Fail
D0_M1_l_17_ac_ev,CTLA4,999,Fail
D0_M1_l_17_ac_ev,FGF18,999,Fail
D0_M1_l_17_ac_ev,HPRT1,999,Fail
D0_M1_l_17_ac_ev,IL17A,999,Fail
D0_M1_l_17_ac_ev,IL4R,999,Fail
D0_M1_l_17_ac_ev,MSC,999,Fail
D0_M1_l_17_ac_ev,PRDM1,999,Fail
D0_M1_l_17_ac_ev,SMAD7,999,Fail
D0_M1_l_17_ac_ev,UBC,999,Fail
D0_M1_l_17_ac_ev,ATF3,999,Fail
D0_M1_l_17_ac_ev,KIT,999,Fail
D0_M1_l_17_ac_ev,CD44,999,Fail
D0_M1_l_17_ac_ev,CXCR3,999,Fail
D0_M1_l_17_ac_ev,FOXP1,999,Fail
D0_M1_l_17_ac_ev,ICOS,999,Fail
D0_M1_l_17_ac_ev,IL2,999,Fail
D0_M1_l_17_ac_ev,IL5,999,Fail
D0_M1_l_17_ac_ev,MYB,999,Fail
D0_M1_l_17_ac_ev,PTGIR,999,Fail
D0_M1_l_17_ac_ev,TBX21,999,Fail
D0_M1_l_17_ac_ev,VDR,999,Fail
D0_M1_l_17_ac_ev,IFNG,15.67888565,Fail
D0_M1_l_17_ac_ev,FOXP3,999,Fail
D0_M1_l_17_ac_ev,CXCR5,999,Fail
D0_M1_l_17_ac_ev,PTPRC,17.08974108,Fail
D0_M1_l_17_ac_ev,ITGAM,999,Fail
D0_M1_l_17_ac_ev,ATP5A1,999,Fail
D0_M1_l_17_ac_ev,VIPR1,999,Fail
D0_M1_l_17_ac_ev,TCF7,999,Fail
D0_M1_l_17_ac_ev,PTH,14.95725469,Fail
D0_M1_l_17_ac_ev,MYCN,999,Fail
D0_M1_l_17_ac_ev,IL6,999,Fail
D0_M1_l_17_ac_ev,IL21,999,Fail
D0_M1_l_17_ac_ev,IFNGR1,999,Fail
D0_M1_l_17_ac_ev,FSHB,999,Fail
D0_M1_l_17_ac_ev,CXCR6,999,Fail
D0_M1_l_17_ac_ev,NCAM1,999,Fail
D0_M1_l_17_ac_ev,ITGAX,999,Fail
D0_M1_l_17_ac_ev,BATF,999,Fail
D0_M1_l_17_ac_ev,ZBTB16,999,Fail
D0_M1_l_17_ac_ev,TCFEC,999,Fail
D0_M1_l_17_ac_ev,RORA,999,Fail
D0_M1_l_17_ac_ev,NCF1,999,Fail
D0_M1_l_17_ac_ev,IL7R,999,Fail
D0_M1_l_17_ac_ev,IL23R,999,Fail
D0_M1_l_17_ac_ev,IL10,999,Fail
D0_M1_l_17_ac_ev,GATA2,999,Fail
D0_M1_l_17_ac_ev,CYP11A1,999,Fail
D0_M1_l_17_ac_ev,SELL,999,Fail
D0_M1_l_17_ac_ev,CD19,999,Fail
D0_M1_l_17_ac_ev,BCL2L11,999,Fail
D0_M1_l_17_ac_ev,ZC3H12C,999,Fail
D0_M1_l_17_ac_ev,TG,999,Fail
D0_M1_l_17_ac_ev,RORC,999,Fail
D0_M1_l_17_ac_ev,PHF1,999,Fail
D0_M1_l_17_ac_ev,IL9,999,Fail
D0_M1_l_17_ac_ev,IL25R,999,Fail
D0_M1_l_17_ac_ev,IL12RB2,999,Fail
D0_M1_l_17_ac_ev,GATA3,999,Fail
D0_M1_l_17_ac_ev,E2F8,999,Fail
D0_M1_l_17_ac_ev,CD69,999,Fail
D0_M1_l_17_ac_ev,IL2RA,999,Fail
D0_M1_l_17_ac_ev,BCL2,999,Fail
D0_M1_l_17_ac_ev,ZFP36,999,Fail
D0_M1_l_17_ac_ev,TGFB1,999,Fail
D0_M1_l_17_ac_ev,RUNX3,999,Fail
D0_M1_l_17_ac_ev,POLR2A,999,Fail
D0_M1_l_17_ac_ev,IRF8,999,Fail
D0_M1_l_17_ac_ev,IL27RA,999,Fail
D0_M1_med_16_nv,ACTN1,20.20597505,Pass
D0_M1_med_16_nv,CCR2,999,Fail
D0_M1_med_16_nv,CD33,999,Fail
D0_M1_med_16_nv,CD8A,999,Fail
D0_M1_med_16_nv,EIF2B1,999,Fail
D0_M1_med_16_nv,HBB_B2,999,Fail
D0_M1_med_16_nv,IL13,999,Fail
D0_M1_med_16_nv,IL1RL1_R,999,Fail
D0_M1_med_16_nv,JHM1D,22.08555008,Pass
D0_M1_med_16_nv,POU6F1,22.32380814,Pass
D0_M1_med_16_nv,SCML4,23.62303097,Pass
D0_M1_med_16_nv,TRIB2,999,Fail
D0_M1_med_16_nv,AHR,999,Fail
D0_M1_med_16_nv,CCR5,999,Fail
D0_M1_med_16_nv,CD3E,20.13798625,Pass
D0_M1_med_16_nv,CDH17,999,Fail
D0_M1_med_16_nv,EPAS1,999,Fail
D0_M1_med_16_nv,HLX,999,Fail
D0_M1_med_16_nv,IL13RA1,999,Fail
D0_M1_med_16_nv,IL4,999,Fail
D0_M1_med_16_nv,KLRG1,999,Fail
D0_M1_med_16_nv,PPARG,999,Fail
D0_M1_med_16_nv,IL1RL1,999,Fail
D0_M1_med_16_nv,TXK,20.41417915,Pass
D0_M1_med_16_nv,ASB2,999,Fail
D0_M1_med_16_nv,CCR8,999,Fail
D0_M1_med_16_nv,CD4,20.60156442,Pass
D0_M1_med_16_nv,CTLA4,999,Fail
D0_M1_med_16_nv,FGF18,999,Fail
D0_M1_med_16_nv,HPRT1,22.15167137,Pass
D0_M1_med_16_nv,IL17A,999,Fail
D0_M1_med_16_nv,IL4R,999,Fail
D0_M1_med_16_nv,MSC,999,Fail
D0_M1_med_16_nv,PRDM1,999,Fail
D0_M1_med_16_nv,SMAD7,21.53536268,Pass
D0_M1_med_16_nv,UBC,19.01068605,Pass
D0_M1_med_16_nv,ATF3,999,Fail
D0_M1_med_16_nv,KIT,999,Fail
D0_M1_med_16_nv,CD44,21.18958185,Pass
D0_M1_med_16_nv,CXCR3,999,Fail
D0_M1_med_16_nv,FOXP1,19.92042072,Pass
D0_M1_med_16_nv,ICOS,999,Fail
D0_M1_med_16_nv,IL2,999,Fail
D0_M1_med_16_nv,IL5,999,Fail
D0_M1_med_16_nv,MYB,21.40623043,Pass
D0_M1_med_16_nv,PTGIR,999,Fail
D0_M1_med_16_nv,TBX21,999,Fail
D0_M1_med_16_nv,VDR,21.65170976,Pass
D0_M1_med_16_nv,IFNG,999,Fail
D0_M1_med_16_nv,FOXP3,999,Fail
D0_M1_med_16_nv,CXCR5,999,Fail
D0_M1_med_16_nv,PTPRC,17.66135583,Pass
D0_M1_med_16_nv,ITGAM,999,Fail
D0_M1_med_16_nv,ATP5A1,18.93410125,Pass
D0_M1_med_16_nv,VIPR1,999,Fail
D0_M1_med_16_nv,TCF7,19.32733988,Pass
D0_M1_med_16_nv,PTH,999,Fail
D0_M1_med_16_nv,MYCN,999,Fail
D0_M1_med_16_nv,IL6,999,Fail
D0_M1_med_16_nv,IL21,999,Fail
D0_M1_med_16_nv,IFNGR1,21.04156342,Pass
D0_M1_med_16_nv,FSHB,999,Fail
D0_M1_med_16_nv,CXCR6,999,Fail
D0_M1_med_16_nv,NCAM1,999,Fail
D0_M1_med_16_nv,ITGAX,999,Fail
D0_M1_med_16_nv,BATF,21.59938723,Pass
D0_M1_med_16_nv,ZBTB16,999,Fail
D0_M1_med_16_nv,TCFEC,999,Fail
D0_M1_med_16_nv,RORA,999,Fail
D0_M1_med_16_nv,NCF1,999,Fail
D0_M1_med_16_nv,IL7R,999,Fail
D0_M1_med_16_nv,IL23R,999,Fail
D0_M1_med_16_nv,IL10,999,Fail
D0_M1_med_16_nv,GATA2,999,Fail
D0_M1_med_16_nv,CYP11A1,999,Fail
D0_M1_med_16_nv,SELL,19.57178157,Pass
D0_M1_med_16_nv,CD19,999,Fail
D0_M1_med_16_nv,BCL2L11,999,Fail
D0_M1_med_16_nv,ZC3H12C,999,Fail
D0_M1_med_16_nv,TG,999,Fail
D0_M1_med_16_nv,RORC,999,Fail
D0_M1_med_16_nv,PHF1,999,Fail
D0_M1_med_16_nv,IL9,999,Fail
D0_M1_med_16_nv,IL25R,999,Fail
D0_M1_med_16_nv,IL12RB2,999,Fail
D0_M1_med_16_nv,GATA3,999,Fail
D0_M1_med_16_nv,E2F8,999,Fail
D0_M1_med_16_nv,CD69,999,Fail
D0_M1_med_16_nv,IL2RA,999,Fail
D0_M1_med_16_nv,BCL2,999,Fail
D0_M1_med_16_nv,ZFP36,20.95249167,Pass
D0_M1_med_16_nv,TGFB1,20.30104939,Pass
D0_M1_med_16_nv,RUNX3,999,Fail
D0_M1_med_16_nv,POLR2A,22.01973729,Pass
D0_M1_med_16_nv,IRF8,999,Fail
D0_M1_med_16_nv,IL27RA,999,Fail
D0_M1_l_9_nv_ev,ACTN1,999,Fail
D0_M1_l_9_nv_ev,CCR2,999,Fail
D0_M1_l_9_nv_ev,CD33,999,Fail
D0_M1_l_9_nv_ev,CD8A,999,Fail
D0_M1_l_9_nv_ev,EIF2B1,999,Fail
D0_M1_l_9_nv_ev,HBB_B2,999,Fail
D0_M1_l_9_nv_ev,IL13,999,Fail
D0_M1_l_9_nv_ev,IL1RL1_R,999,Fail
D0_M1_l_9_nv_ev,JHM1D,999,Fail
D0_M1_l_9_nv_ev,POU6F1,999,Fail
D0_M1_l_9_nv_ev,SCML4,999,Fail
D0_M1_l_9_nv_ev,TRIB2,999,Fail
D0_M1_l_9_nv_ev,AHR,999,Fail
D0_M1_l_9_nv_ev,CCR5,999,Fail
D0_M1_l_9_nv_ev,CD3E,999,Fail
D0_M1_l_9_nv_ev,CDH17,999,Fail
D0_M1_l_9_nv_ev,EPAS1,999,Fail
D0_M1_l_9_nv_ev,HLX,999,Fail
D0_M1_l_9_nv_ev,IL13RA1,999,Fail
D0_M1_l_9_nv_ev,IL4,999,Fail
D0_M1_l_9_nv_ev,KLRG1,999,Fail
D0_M1_l_9_nv_ev,PPARG,999,Fail
D0_M1_l_9_nv_ev,IL1RL1,999,Fail
D0_M1_l_9_nv_ev,TXK,999,Fail
D0_M1_l_9_nv_ev,ASB2,999,Fail
D0_M1_l_9_nv_ev,CCR8,24.79323853,Fail
D0_M1_l_9_nv_ev,CD4,999,Fail
D0_M1_l_9_nv_ev,CTLA4,999,Fail
D0_M1_l_9_nv_ev,FGF18,999,Fail
D0_M1_l_9_nv_ev,HPRT1,999,Fail
D0_M1_l_9_nv_ev,IL17A,999,Fail
D0_M1_l_9_nv_ev,IL4R,999,Fail
D0_M1_l_9_nv_ev,MSC,999,Fail
D0_M1_l_9_nv_ev,PRDM1,999,Fail
D0_M1_l_9_nv_ev,SMAD7,999,Fail
D0_M1_l_9_nv_ev,UBC,999,Fail
D0_M1_l_9_nv_ev,ATF3,999,Fail
D0_M1_l_9_nv_ev,KIT,999,Fail
D0_M1_l_9_nv_ev,CD44,999,Fail
D0_M1_l_9_nv_ev,CXCR3,999,Fail
D0_M1_l_9_nv_ev,FOXP1,999,Fail
D0_M1_l_9_nv_ev,ICOS,999,Fail
D0_M1_l_9_nv_ev,IL2,999,Fail
D0_M1_l_9_nv_ev,IL5,999,Fail
D0_M1_l_9_nv_ev,MYB,999,Fail
D0_M1_l_9_nv_ev,PTGIR,999,Fail
D0_M1_l_9_nv_ev,TBX21,999,Fail
D0_M1_l_9_nv_ev,VDR,999,Fail
D0_M1_l_9_nv_ev,IFNG,18.28092394,Fail
D0_M1_l_9_nv_ev,FOXP3,999,Fail
D0_M1_l_9_nv_ev,CXCR5,999,Fail
D0_M1_l_9_nv_ev,PTPRC,21.12940738,Fail
D0_M1_l_9_nv_ev,ITGAM,999,Fail
D0_M1_l_9_nv_ev,ATP5A1,999,Fail
D0_M1_l_9_nv_ev,VIPR1,999,Fail
D0_M1_l_9_nv_ev,TCF7,999,Fail
D0_M1_l_9_nv_ev,PTH,16.69099223,Fail
D0_M1_l_9_nv_ev,MYCN,999,Fail
D0_M1_l_9_nv_ev,IL6,999,Fail
D0_M1_l_9_nv_ev,IL21,999,Fail
D0_M1_l_9_nv_ev,IFNGR1,999,Fail
D0_M1_l_9_nv_ev,FSHB,999,Fail
D0_M1_l_9_nv_ev,CXCR6,999,Fail
D0_M1_l_9_nv_ev,NCAM1,999,Fail
D0_M1_l_9_nv_ev,ITGAX,999,Fail
D0_M1_l_9_nv_ev,BATF,999,Fail
D0_M1_l_9_nv_ev,ZBTB16,999,Fail
D0_M1_l_9_nv_ev,TCFEC,999,Fail
D0_M1_l_9_nv_ev,RORA,999,Fail
D0_M1_l_9_nv_ev,NCF1,999,Fail
D0_M1_l_9_nv_ev,IL7R,999,Fail
D0_M1_l_9_nv_ev,IL23R,999,Fail
D0_M1_l_9_nv_ev,IL10,999,Fail
D0_M1_l_9_nv_ev,GATA2,999,Fail
D0_M1_l_9_nv_ev,CYP11A1,999,Fail
D0_M1_l_9_nv_ev,SELL,999,Fail
D0_M1_l_9_nv_ev,CD19,999,Fail
D0_M1_l_9_nv_ev,BCL2L11,999,Fail
D0_M1_l_9_nv_ev,ZC3H12C,999,Fail
D0_M1_l_9_nv_ev,TG,999,Fail
D0_M1_l_9_nv_ev,RORC,999,Fail
D0_M1_l_9_nv_ev,PHF1,999,Fail
D0_M1_l_9_nv_ev,IL9,999,Fail
D0_M1_l_9_nv_ev,IL25R,999,Fail
D0_M1_l_9_nv_ev,IL12RB2,999,Fail
D0_M1_l_9_nv_ev,GATA3,999,Fail
D0_M1_l_9_nv_ev,E2F8,999,Fail
D0_M1_l_9_nv_ev,CD69,999,Fail
D0_M1_l_9_nv_ev,IL2RA,15.45027275,Fail
D0_M1_l_9_nv_ev,BCL2,999,Fail
D0_M1_l_9_nv_ev,ZFP36,999,Fail
D0_M1_l_9_nv_ev,TGFB1,999,Fail
D0_M1_l_9_nv_ev,RUNX3,999,Fail
D0_M1_l_9_nv_ev,POLR2A,999,Fail
D0_M1_l_9_nv_ev,IRF8,999,Fail
D0_M1_l_9_nv_ev,IL27RA,999,Fail
D0_M1_med_8_nu,ACTN1,999,Fail
D0_M1_med_8_nu,CCR2,999,Fail
D0_M1_med_8_nu,CD33,999,Fail
D0_M1_med_8_nu,CD8A,999,Fail
D0_M1_med_8_nu,EIF2B1,999,Fail
D0_M1_med_8_nu,HBB_B2,999,Fail
D0_M1_med_8_nu,IL13,999,Fail
D0_M1_med_8_nu,IL1RL1_R,999,Fail
D0_M1_med_8_nu,JHM1D,999,Fail
D0_M1_med_8_nu,POU6F1,999,Fail
D0_M1_med_8_nu,SCML4,999,Fail
D0_M1_med_8_nu,TRIB2,999,Fail
D0_M1_med_8_nu,AHR,999,Fail
D0_M1_med_8_nu,CCR5,999,Fail
D0_M1_med_8_nu,CD3E,999,Fail
D0_M1_med_8_nu,CDH17,999,Fail
D0_M1_med_8_nu,EPAS1,999,Fail
D0_M1_med_8_nu,HLX,999,Fail
D0_M1_med_8_nu,IL13RA1,999,Fail
D0_M1_med_8_nu,IL4,999,Fail
D0_M1_med_8_nu,KLRG1,999,Fail
D0_M1_med_8_nu,PPARG,999,Fail
D0_M1_med_8_nu,IL1RL1,999,Fail
D0_M1_med_8_nu,TXK,33.16307596,Fail
D0_M1_med_8_nu,ASB2,999,Fail
D0_M1_med_8_nu,CCR8,13.84734477,Fail
D0_M1_med_8_nu,CD4,999,Fail
D0_M1_med_8_nu,CTLA4,999,Fail
D0_M1_med_8_nu,FGF18,999,Fail
D0_M1_med_8_nu,HPRT1,999,Fail
D0_M1_med_8_nu,IL17A,999,Fail
D0_M1_med_8_nu,IL4R,999,Fail
D0_M1_med_8_nu,MSC,999,Fail
D0_M1_med_8_nu,PRDM1,999,Fail
D0_M1_med_8_nu,SMAD7,999,Fail
D0_M1_med_8_nu,UBC,999,Fail
D0_M1_med_8_nu,ATF3,999,Fail
D0_M1_med_8_nu,KIT,999,Fail
D0_M1_med_8_nu,CD44,999,Fail
D0_M1_med_8_nu,CXCR3,999,Fail
D0_M1_med_8_nu,FOXP1,999,Fail
D0_M1_med_8_nu,ICOS,999,Fail
D0_M1_med_8_nu,IL2,999,Fail
D0_M1_med_8_nu,IL5,36.7390483,Fail
D0_M1_med_8_nu,MYB,999,Fail
D0_M1_med_8_nu,PTGIR,999,Fail
D0_M1_med_8_nu,TBX21,999,Fail
D0_M1_med_8_nu,VDR,999,Fail
D0_M1_med_8_nu,IFNG,11.41740629,Fail
D0_M1_med_8_nu,FOXP3,999,Fail
D0_M1_med_8_nu,CXCR5,14.6842711,Fail
D0_M1_med_8_nu,PTPRC,12.32924317,Pass
D0_M1_med_8_nu,ITGAM,999,Fail
D0_M1_med_8_nu,ATP5A1,999,Fail
D0_M1_med_8_nu,VIPR1,999,Fail
D0_M1_med_8_nu,TCF7,999,Fail
D0_M1_med_8_nu,PTH,11.10308241,Fail
D0_M1_med_8_nu,MYCN,999,Fail
D0_M1_med_8_nu,IL6,999,Fail
D0_M1_med_8_nu,IL21,16.21291246,Fail
D0_M1_med_8_nu,IFNGR1,999,Fail
D0_M1_med_8_nu,FSHB,999,Fail
D0_M1_med_8_nu,CXCR6,26.1402553,Pass
D0_M1_med_8_nu,NCAM1,999,Fail
D0_M1_med_8_nu,ITGAX,999,Fail
D0_M1_med_8_nu,BATF,999,Fail
D0_M1_med_8_nu,ZBTB16,999,Fail
D0_M1_med_8_nu,TCFEC,999,Fail
D0_M1_med_8_nu,RORA,999,Fail
D0_M1_med_8_nu,NCF1,999,Fail
D0_M1_med_8_nu,IL7R,999,Fail
D0_M1_med_8_nu,IL23R,999,Fail
D0_M1_med_8_nu,IL10,999,Fail
D0_M1_med_8_nu,GATA2,999,Fail
D0_M1_med_8_nu,CYP11A1,999,Fail
D0_M1_med_8_nu,SELL,999,Fail
D0_M1_med_8_nu,CD19,999,Fail
D0_M1_med_8_nu,BCL2L11,999,Fail
D0_M1_med_8_nu,ZC3H12C,999,Fail
D0_M1_med_8_nu,TG,999,Fail
D0_M1_med_8_nu,RORC,999,Fail
D0_M1_med_8_nu,PHF1,999,Fail
D0_M1_med_8_nu,IL9,999,Fail
D0_M1_med_8_nu,IL25R,999,Fail
D0_M1_med_8_nu,IL12RB2,999,Fail
D0_M1_med_8_nu,GATA3,999,Fail
D0_M1_med_8_nu,E2F8,999,Fail
D0_M1_med_8_nu,CD69,999,Fail
D0_M1_med_8_nu,IL2RA,999,Fail
D0_M1_med_8_nu,BCL2,999,Fail
D0_M1_med_8_nu,ZFP36,999,Fail
D0_M1_med_8_nu,TGFB1,999,Fail
D0_M1_med_8_nu,RUNX3,999,Fail
D0_M1_med_8_nu,POLR2A,999,Fail
D0_M1_med_8_nu,IRF8,999,Fail
D0_M1_med_8_nu,IL27RA,999,Fail
D0_M1_l_1_nu,ACTN1,999,Fail
D0_M1_l_1_nu,CCR2,999,Fail
D0_M1_l_1_nu,CD33,999,Fail
D0_M1_l_1_nu,CD8A,999,Fail
D0_M1_l_1_nu,EIF2B1,999,Fail
D0_M1_l_1_nu,HBB_B2,999,Fail
D0_M1_l_1_nu,IL13,999,Fail
D0_M1_l_1_nu,IL1RL1_R,999,Fail
D0_M1_l_1_nu,JHM1D,999,Fail
D0_M1_l_1_nu,POU6F1,999,Fail
D0_M1_l_1_nu,SCML4,999,Fail
D0_M1_l_1_nu,TRIB2,999,Fail
D0_M1_l_1_nu,AHR,999,Fail
D0_M1_l_1_nu,CCR5,999,Fail
D0_M1_l_1_nu,CD3E,999,Fail
D0_M1_l_1_nu,CDH17,999,Fail
D0_M1_l_1_nu,EPAS1,21.10032708,Pass
D0_M1_l_1_nu,HLX,999,Fail
D0_M1_l_1_nu,IL13RA1,999,Fail
D0_M1_l_1_nu,IL4,999,Fail
D0_M1_l_1_nu,KLRG1,999,Fail
D0_M1_l_1_nu,PPARG,999,Fail
D0_M1_l_1_nu,IL1RL1,999,Fail
D0_M1_l_1_nu,TXK,999,Fail
D0_M1_l_1_nu,ASB2,999,Fail
D0_M1_l_1_nu,CCR8,999,Fail
D0_M1_l_1_nu,CD4,999,Fail
D0_M1_l_1_nu,CTLA4,999,Fail
D0_M1_l_1_nu,FGF18,999,Fail
D0_M1_l_1_nu,HPRT1,999,Fail
D0_M1_l_1_nu,IL17A,999,Fail
D0_M1_l_1_nu,IL4R,999,Fail
D0_M1_l_1_nu,MSC,999,Fail
D0_M1_l_1_nu,PRDM1,999,Fail
D0_M1_l_1_nu,SMAD7,999,Fail
D0_M1_l_1_nu,UBC,18.66962809,Pass
D0_M1_l_1_nu,ATF3,999,Fail
D0_M1_l_1_nu,KIT,999,Fail
D0_M1_l_1_nu,CD44,20.909033,Pass
D0_M1_l_1_nu,CXCR3,999,Fail
D0_M1_l_1_nu,FOXP1,999,Fail
D0_M1_l_1_nu,ICOS,999,Fail
D0_M1_l_1_nu,IL2,999,Fail
D0_M1_l_1_nu,IL5,999,Fail
D0_M1_l_1_nu,MYB,999,Fail
D0_M1_l_1_nu,PTGIR,999,Fail
D0_M1_l_1_nu,TBX21,999,Fail
D0_M1_l_1_nu,VDR,999,Fail
D0_M1_l_1_nu,IFNG,999,Fail
D0_M1_l_1_nu,FOXP3,999,Fail
D0_M1_l_1_nu,CXCR5,999,Fail
D0_M1_l_1_nu,PTPRC,999,Fail
D0_M1_l_1_nu,ITGAM,999,Fail
D0_M1_l_1_nu,ATP5A1,999,Fail
D0_M1_l_1_nu,VIPR1,999,Fail
D0_M1_l_1_nu,TCF7,22.60002331,Pass
D0_M1_l_1_nu,PTH,999,Fail
D0_M1_l_1_nu,MYCN,999,Fail
D0_M1_l_1_nu,IL6,999,Fail
D0_M1_l_1_nu,IL21,999,Fail
D0_M1_l_1_nu,IFNGR1,22.23615825,Pass
D0_M1_l_1_nu,FSHB,999,Fail
D0_M1_l_1_nu,CXCR6,21.45364563,Pass
D0_M1_l_1_nu,NCAM1,999,Fail
D0_M1_l_1_nu,ITGAX,999,Fail
D0_M1_l_1_nu,BATF,999,Fail
D0_M1_l_1_nu,ZBTB16,999,Fail
D0_M1_l_1_nu,TCFEC,999,Fail
D0_M1_l_1_nu,RORA,999,Fail
D0_M1_l_1_nu,NCF1,999,Fail
D0_M1_l_1_nu,IL7R,21.54254514,Pass
D0_M1_l_1_nu,IL23R,999,Fail
D0_M1_l_1_nu,IL10,999,Fail
D0_M1_l_1_nu,GATA2,999,Fail
D0_M1_l_1_nu,CYP11A1,999,Fail
D0_M1_l_1_nu,SELL,999,Fail
D0_M1_l_1_nu,CD19,999,Fail
D0_M1_l_1_nu,BCL2L11,999,Fail
D0_M1_l_1_nu,ZC3H12C,999,Fail
D0_M1_l_1_nu,TG,999,Fail
D0_M1_l_1_nu,RORC,999,Fail
D0_M1_l_1_nu,PHF1,999,Fail
D0_M1_l_1_nu,IL9,999,Fail
D0_M1_l_1_nu,IL25R,999,Fail
D0_M1_l_1_nu,IL12RB2,999,Fail
D0_M1_l_1_nu,GATA3,999,Fail
D0_M1_l_1_nu,E2F8,999,Fail
D0_M1_l_1_nu,CD69,999,Fail
D0_M1_l_1_nu,IL2RA,999,Fail
D0_M1_l_1_nu,BCL2,999,Fail
D0_M1_l_1_nu,ZFP36,999,Fail
D0_M1_l_1_nu,TGFB1,999,Fail
D0_M1_l_1_nu,RUNX3,999,Fail
D0_M1_l_1_nu,POLR2A,999,Fail
D0_M1_l_1_nu,IRF8,999,Fail
D0_M1_l_1_nu,IL27RA,999,Fail
0-2,ACTN1,999,Fail
0-2,CCR2,999,Fail
0-2,CD33,999,Fail
0-2,CD8A,999,Fail
0-2,EIF2B1,999,Fail
0-2,HBB_B2,999,Fail
0-2,IL13,999,Fail
0-2,IL1RL1_R,999,Fail
0-2,JHM1D,29.53704793,Fail
0-2,POU6F1,999,Fail
